Timestamp,EventID,Username,SourceIP,Hostname,LogonType,Status
2026-04-18 04:25:20,4634,kwilson,10.0.1.30,VPN-01,10,Info
2026-04-18 04:25:47,4634,administrator,10.0.1.38,WKS-008,2,Info
2026-04-18 04:26:09,4624,tgarcia,10.0.1.13,WKS-024,10,Success
2026-04-18 04:27:27,4634,tgarcia,10.0.1.26,DC-01,2,Info
2026-04-18 04:27:40,4634,svc_sql,10.0.1.71,WKS-034,3,Info
2026-04-18 04:28:37,4624,mchen,10.0.1.50,FILE-01,2,Success
2026-04-18 04:29:39,4625,administrator,10.0.1.54,WKS-009,10,Failed
2026-04-18 04:31:05,4624,mchen,10.0.1.65,WKS-033,2,Success
2026-04-18 04:31:25,4624,kwilson,10.0.1.31,WKS-011,3,Success
2026-04-18 04:31:58,4634,administrator,10.0.1.46,WKS-006,3,Info
2026-04-18 04:32:28,4634,mchen,10.0.1.48,DC-01,10,Info
2026-04-18 04:32:44,4624,dthompson,10.0.1.29,WKS-011,10,Success
2026-04-18 04:34:08,4634,dthompson,10.0.1.15,WKS-002,2,Info
2026-04-18 04:34:18,4634,rpatel,10.0.1.63,DC-01,10,Info
2026-04-18 04:34:26,4625,administrator,10.0.1.47,FILE-01,3,Failed
2026-04-18 04:35:32,4624,svc_sql,10.0.1.48,WKS-030,2,Success
2026-04-18 04:35:44,4624,tgarcia,10.0.1.63,WKS-031,3,Success
2026-04-18 04:36:15,4634,dthompson,10.0.1.28,WKS-021,10,Info
2026-04-18 04:37:00,4634,svc_sql,10.0.1.26,WKS-024,10,Info
2026-04-18 04:38:16,4624,svc_backup,10.0.1.40,WKS-030,2,Success
2026-04-18 04:38:55,4625,rpatel,10.0.1.28,WKS-007,2,Failed
2026-04-18 04:39:37,4672,dthompson,10.0.1.63,WKS-016,2,Info
2026-04-18 04:40:23,4634,rpatel,10.0.1.30,WKS-032,10,Info
2026-04-18 04:41:27,4625,kwilson,10.0.1.73,WKS-002,2,Failed
2026-04-18 04:42:22,4625,rpatel,10.0.1.37,WKS-038,3,Failed
2026-04-18 04:42:33,4624,kwilson,10.0.1.73,WKS-039,10,Success
2026-04-18 04:43:38,4634,administrator,10.0.1.11,WKS-007,3,Info
2026-04-18 04:44:00,4634,svc_backup,10.0.1.61,WKS-024,2,Info
2026-04-18 04:44:56,4624,dthompson,10.0.1.34,WKS-024,10,Success
2026-04-18 04:45:37,4624,svc_sql,10.0.1.74,WKS-029,10,Success
2026-04-18 04:46:17,4624,mchen,10.0.1.22,WKS-026,3,Success
2026-04-18 04:47:05,4634,mchen,10.0.1.35,WKS-039,10,Info
2026-04-18 04:48:01,4624,bilal,10.0.1.14,WKS-009,10,Success
2026-04-18 04:48:48,4625,administrator,10.0.1.68,WKS-010,10,Failed
2026-04-18 04:49:58,4624,svc_backup,10.0.1.50,WKS-011,3,Success
2026-04-18 04:51:21,4634,dthompson,10.0.1.53,WKS-033,10,Info
2026-04-18 04:52:34,4625,dthompson,10.0.1.48,WKS-031,2,Failed
2026-04-18 04:53:26,4634,jsmith,10.0.1.63,WKS-038,3,Info
2026-04-18 04:54:51,4624,dthompson,10.0.1.70,WKS-017,10,Success
2026-04-18 04:56:10,4624,bilal,10.0.1.71,WKS-011,10,Success
2026-04-18 04:57:35,4672,mchen,10.0.1.41,WKS-003,10,Info
2026-04-18 04:57:54,4624,bilal,10.0.1.66,WKS-021,3,Success
2026-04-18 13:45:00,4625,,,WKS-099,3,Failed
2026-04-18 04:58:18,4672,rpatel,10.0.1.62,WKS-033,10,Info
2026-04-18 04:59:23,4624,mchen,10.0.1.76,WKS-014,10,Success
2026-04-18 05:00:09,4625,administrator,10.0.1.58,WKS-021,2,Failed
2026-04-18 05:01:12,4634,administrator,10.0.1.55,WEB-01,10,Info
2026-04-18 05:02:39,4634,dthompson,10.0.1.71,WKS-013,2,Info
2026-04-18 05:03:19,4634,rpatel,10.0.1.48,WKS-019,10,Info
2026-04-18 05:03:50,4625,svc_backup,10.0.1.71,WKS-023,10,Failed
2026-04-18 05:04:30,4634,jsmith,10.0.1.79,WKS-025,3,Info
2026-04-18 05:05:19,4624,kwilson,10.0.1.15,WKS-019,10,Success
2026-04-18 05:05:34,4634,tgarcia,10.0.1.42,WKS-031,2,Info
2026-04-18 05:06:04,4634,administrator,10.0.1.44,WKS-009,2,Info
2026-04-18 05:07:27,4624,rpatel,10.0.1.16,SQL-01,10,Success
2026-04-18 05:08:00,4624,bilal,10.0.1.22,WKS-027,3,Success
2026-04-18 05:09:05,4624,mchen,10.0.1.10,WKS-036,2,Success
2026-04-18 05:10:02,4625,tgarcia,10.0.1.35,WKS-019,3,Failed
2026-04-18 05:10:43,4624,jsmith,10.0.1.39,WKS-035,10,Success
2026-04-18 05:10:52,4624,svc_sql,10.0.1.32,WKS-003,3,Success
2026-04-18 05:12:00,4624,kwilson,10.0.1.14,WKS-001,3,Success
2026-04-18 05:13:17,4624,svc_backup,10.0.1.46,WKS-030,10,Success
2026-04-18 05:14:31,4625,mchen,10.0.1.74,WKS-030,3,Failed
2026-04-18 05:15:00,4624,svc_backup,10.0.1.30,WKS-030,10,Success
2026-04-18 05:15:37,4624,bilal,10.0.1.53,WKS-019,10,Success
2026-04-18 05:16:06,4624,dthompson,10.0.1.61,WKS-028,10,Success
2026-04-18 05:16:52,4624,svc_sql,10.0.1.22,WKS-012,2,Success
2026-04-18 05:17:58,4634,rpatel,10.0.1.10,WKS-017,3,Info
2026-04-18 05:18:33,4625,kwilson,10.0.1.52,WKS-020,10,Failed
2026-04-18 05:19:51,4624,kwilson,10.0.1.56,VPN-01,2,Success
2026-04-18 05:20:03,4624,tgarcia,10.0.1.49,WKS-011,3,Success
2026-04-18 05:21:12,4634,jsmith,10.0.1.47,WKS-024,10,Info
2026-04-18 05:21:45,4624,mchen,10.0.1.71,WKS-010,3,Success
2026-04-18 05:23:07,4634,svc_sql,10.0.1.70,WKS-035,10,Info
2026-04-18 05:23:39,4624,dthompson,10.0.1.20,WKS-034,3,Success
2026-04-18 05:24:51,4634,jsmith,10.0.1.24,WKS-004,10,Info
2026-04-18 05:26:00,4624,dthompson,10.0.1.78,WKS-010,2,Success
2026-04-18 05:26:46,4625,jsmith,10.0.1.36,WKS-038,3,Failed
2026-04-18 05:27:02,4625,bilal,10.0.1.68,WKS-009,10,Failed
2026-04-18 05:28:00,4625,dthompson,10.0.1.17,WKS-036,3,Failed
2026-04-18 05:28:44,4624,svc_sql,10.0.1.42,WKS-001,10,Success
2026-04-18 05:29:16,4624,bilal,10.0.1.64,WKS-023,10,Success
2026-04-18 05:29:29,4624,jsmith,10.0.1.70,WKS-003,3,Success
2026-04-18 05:30:26,4624,mchen,10.0.1.63,WKS-024,3,Success
2026-04-18 05:31:28,4672,svc_sql,10.0.1.20,WEB-01,10,Info
2026-04-18 05:32:42,4624,svc_backup,10.0.1.25,WKS-012,10,Success
2026-04-18 05:33:37,4624,rpatel,10.0.1.10,WKS-002,3,Success
2026-04-18 05:34:41,4672,administrator,10.0.1.58,WKS-015,2,Info
2026-04-18 05:35:44,4634,mchen,10.0.1.45,WKS-013,10,Info
2026-04-18 05:36:03,4624,svc_sql,10.0.1.12,WKS-016,2,Success
2026-04-18 05:36:16,4624,dthompson,10.0.1.14,WKS-029,10,Success
2026-04-18 05:36:27,4624,bilal,10.0.1.61,WKS-029,2,Success
2026-04-18 05:37:41,4624,bilal,10.0.1.27,WKS-033,3,Success
2026-04-18 05:38:15,4634,dthompson,10.0.1.51,WKS-016,3,Info
2026-04-18 05:38:38,4624,svc_sql,10.0.1.48,WKS-018,2,Success
2026-04-18 05:39:54,4624,svc_sql,10.0.1.73,WKS-004,3,Success
2026-04-18 05:41:21,4672,administrator,10.0.1.50,VPN-01,3,Info
2026-04-18 05:42:18,4624,kwilson,10.0.1.58,WKS-012,10,Success
2026-04-18 05:43:23,4624,rpatel,10.0.1.48,WKS-010,3,Success
2026-04-18 05:43:35,4672,svc_sql,10.0.1.77,WKS-009,3,Info
2026-04-18 05:44:11,4634,rpatel,10.0.1.52,FILE-01,2,Info
2026-04-18 05:45:13,4634,jsmith,10.0.1.78,WKS-013,2,Info
2026-04-18 05:45:52,4672,dthompson,10.0.1.15,WKS-005,2,Info
2026-04-18 05:47:12,4624,tgarcia,10.0.1.36,WKS-022,3,Success
2026-04-18 05:47:18,4624,rpatel,10.0.1.25,WKS-031,2,Success
2026-04-18 05:48:40,4624,svc_sql,10.0.1.40,WKS-036,3,Success
2026-04-18 05:49:21,4672,tgarcia,10.0.1.78,FILE-01,3,Info
2026-04-18 05:50:05,4634,svc_backup,10.0.1.75,WKS-032,3,Info
2026-04-18 05:50:22,4625,svc_backup,10.0.1.36,WKS-024,3,Failed
2026-04-18 05:51:19,4624,dthompson,10.0.1.38,WKS-010,2,Success
2026-04-18 05:51:57,4672,kwilson,10.0.1.29,WKS-013,3,Info
2026-04-18 05:52:31,4672,dthompson,10.0.1.41,WKS-032,10,Info
2026-04-18 05:53:59,4634,kwilson,10.0.1.72,FILE-01,10,Info
2026-04-18 05:55:06,4625,mchen,10.0.1.55,WKS-011,2,Failed
2026-04-18 05:56:20,4625,mchen,10.0.1.79,FILE-01,2,Failed
2026-04-18 05:57:32,4624,jsmith,10.0.1.16,WKS-001,3,Success
2026-04-18 05:57:54,4624,jsmith,10.0.1.29,WKS-001,2,Success
2026-04-18 05:59:03,4625,svc_backup,10.0.1.17,DC-01,10,Failed
2026-04-18 06:00:33,4625,tgarcia,10.0.1.12,WKS-001,10,Failed
2026-04-18 06:01:48,4672,bilal,10.0.1.12,WKS-034,10,Info
2026-04-18 06:02:28,4634,bilal,10.0.1.74,VPN-01,10,Info
2026-04-18 06:03:28,4624,jsmith,10.0.1.22,WKS-034,2,Success
2026-04-18 06:04:03,4624,dthompson,10.0.1.77,WKS-017,3,Success
2026-04-18 06:04:42,4672,jsmith,10.0.1.57,WKS-026,3,Info
2026-04-18 06:05:59,4624,rpatel,10.0.1.48,WEB-01,2,Success
2026-04-18 06:07:27,4624,jsmith,10.0.1.61,WKS-025,3,Success
2026-04-18 06:08:42,4625,bilal,10.0.1.11,VPN-01,2,Failed
2026-04-18 06:08:57,4625,svc_sql,10.0.1.52,WKS-037,2,Failed
2026-04-18 06:10:09,4624,rpatel,10.0.1.37,VPN-01,10,Success
2026-04-18 06:11:14,4634,bilal,10.0.1.19,WEB-01,3,Info
2026-04-18 06:12:28,4624,mchen,10.0.1.50,WKS-002,2,Success
2026-04-18 06:13:48,4624,svc_sql,10.0.1.19,WKS-020,2,Success
2026-04-18 06:15:05,4624,dthompson,10.0.1.59,WEB-01,10,Success
2026-04-18 06:15:52,4672,mchen,10.0.1.20,WKS-033,10,Info
2026-04-18 06:16:41,4624,jsmith,10.0.1.65,WKS-015,2,Success
2026-04-18 06:17:29,4672,svc_backup,10.0.1.13,DC-02,3,Info
2026-04-18 06:18:31,4625,rpatel,10.0.1.55,WKS-036,3,Failed
2026-04-18 06:19:31,4624,dthompson,10.0.1.58,WKS-006,10,Success
2026-04-18 06:20:13,4624,jsmith,10.0.1.20,WKS-018,2,Success
2026-04-18 06:21:06,4624,svc_sql,10.0.1.50,WKS-024,2,Success
2026-04-18 06:21:22,4624,kwilson,10.0.1.66,WKS-024,3,Success
2026-04-18 06:21:40,4624,jsmith,10.0.1.33,WKS-028,3,Success
2026-04-18 06:22:56,4672,jsmith,10.0.1.13,WKS-006,3,Info
2026-04-18 06:24:11,4624,dthompson,10.0.1.51,WKS-025,2,Success
2026-04-18 06:24:53,4672,svc_sql,10.0.1.20,WKS-036,2,Info
2026-04-18 06:26:11,4624,svc_sql,10.0.1.31,WKS-009,3,Success
2026-04-18 06:26:54,4634,tgarcia,10.0.1.28,WKS-005,2,Info
2026-04-18 06:27:54,4634,svc_sql,10.0.1.48,WKS-031,2,Info
2026-04-18 06:28:45,4634,rpatel,10.0.1.73,WKS-039,10,Info
2026-04-18 06:29:15,4625,jsmith,10.0.1.27,WKS-020,2,Failed
2026-04-18 06:30:10,4634,dthompson,10.0.1.58,WKS-022,3,Info
2026-04-18 06:30:57,4672,dthompson,10.0.1.27,WKS-020,3,Info
2026-04-18 06:32:19,4624,tgarcia,10.0.1.50,WKS-012,3,Success
2026-04-18 06:33:04,4634,tgarcia,10.0.1.41,WKS-021,3,Info
2026-04-18 06:33:44,4672,svc_backup,10.0.1.24,WKS-037,2,Info
2026-04-18 06:35:04,4624,administrator,10.0.1.13,WKS-030,10,Success
2026-04-18 06:35:35,4625,kwilson,10.0.1.18,WKS-027,10,Failed
2026-04-18 06:36:43,4624,kwilson,10.0.1.40,WKS-017,10,Success
2026-04-18 06:37:07,4672,svc_sql,10.0.1.19,WKS-029,10,Info
2026-04-18 06:38:13,4672,administrator,10.0.1.74,VPN-01,3,Info
2026-04-18 06:39:27,4624,svc_backup,10.0.1.78,WKS-039,10,Success
2026-04-18 06:39:42,4624,rpatel,10.0.1.55,WKS-011,10,Success
2026-04-18 06:41:05,4624,dthompson,10.0.1.61,WKS-022,3,Success
2026-04-18 06:41:23,4624,jsmith,10.0.1.43,WKS-015,10,Success
2026-04-18 06:42:34,4624,tgarcia,10.0.1.57,WKS-026,3,Success
2026-04-18 06:43:54,4624,svc_backup,10.0.1.13,WKS-031,2,Success
2026-04-18 06:44:36,4672,jsmith,10.0.1.24,WKS-010,3,Info
2026-04-18 06:45:20,4634,tgarcia,10.0.1.36,WKS-034,3,Info
2026-04-18 06:46:09,4625,jsmith,10.0.1.66,VPN-01,3,Failed
2026-04-18 06:46:54,4624,kwilson,10.0.1.15,WKS-008,2,Success
2026-04-18 06:47:42,4624,mchen,10.0.1.41,WKS-034,2,Success
2026-04-18 06:48:57,4624,svc_backup,10.0.1.64,WKS-030,2,Success
2026-04-18 06:49:53,4624,mchen,10.0.1.65,WKS-026,2,Success
2026-04-18 06:51:16,4624,tgarcia,10.0.1.64,WKS-025,2,Success
2026-04-18 06:51:48,4624,kwilson,10.0.1.18,WKS-037,2,Success
2026-04-18 06:53:01,4624,svc_backup,10.0.1.51,WKS-013,3,Success
2026-04-18 06:53:20,4634,tgarcia,10.0.1.77,DC-02,3,Info
2026-04-18 06:54:41,4672,dthompson,10.0.1.60,WKS-038,2,Info
2026-04-18 06:55:30,4634,tgarcia,10.0.1.32,WEB-01,10,Info
2026-04-18 06:56:13,4624,mchen,10.0.1.50,WKS-008,2,Success
2026-04-18 06:56:57,4624,mchen,10.0.1.57,VPN-01,2,Success
2026-04-18 06:58:07,4672,svc_sql,10.0.1.27,WKS-037,3,Info
2026-04-18 06:59:06,4624,tgarcia,10.0.1.78,VPN-01,10,Success
2026-04-18 06:59:33,4624,tgarcia,10.0.1.46,WKS-009,2,Success
2026-04-18 07:00:18,4625,dthompson,10.0.1.16,WKS-023,2,Failed
2026-04-18 07:01:25,4624,rpatel,10.0.1.59,WKS-036,10,Success
2026-04-18 07:02:53,4625,svc_sql,10.0.1.72,WKS-027,10,Failed
2026-04-18 07:03:54,4625,mchen,10.0.1.20,WKS-037,2,Failed
2026-04-18 07:04:27,4634,bilal,10.0.1.45,WKS-015,10,Info
2026-04-18 07:05:08,4624,tgarcia,10.0.1.73,WKS-036,10,Success
2026-04-18 07:05:27,4624,kwilson,10.0.1.79,WKS-024,10,Success
2026-04-18 07:05:37,4625,administrator,10.0.1.37,WKS-028,2,Failed
2026-04-18 07:07:05,4624,kwilson,10.0.1.14,WKS-029,3,Success
2026-04-18 07:07:54,4624,tgarcia,10.0.1.25,WKS-016,2,Success
2026-04-18 07:09:14,4634,dthompson,10.0.1.64,WKS-011,10,Info
2026-04-18 07:09:36,4624,rpatel,10.0.1.17,WKS-037,3,Success
2026-04-18 07:10:49,4634,dthompson,10.0.1.78,WKS-011,3,Info
2026-04-18 07:11:31,4634,dthompson,10.0.1.44,WKS-033,10,Info
2026-04-18 07:11:48,4624,svc_sql,10.0.1.17,WKS-018,10,Success
2026-04-18 07:12:09,4624,rpatel,10.0.1.28,WKS-021,2,Success
2026-04-18 07:13:04,4625,mchen,10.0.1.44,DC-02,3,Failed
2026-04-18 07:13:57,4625,jsmith,10.0.1.21,WKS-026,10,Failed
2026-04-18 07:14:37,4634,tgarcia,10.0.1.72,WKS-021,10,Info
2026-04-18 07:14:42,4624,tgarcia,10.0.1.55,WKS-005,10,Success
2026-04-18 07:15:37,4624,svc_sql,10.0.1.37,WKS-032,3,Success
2026-04-18 07:16:23,4634,svc_backup,10.0.1.26,WKS-037,3,Info
2026-04-18 07:17:11,4624,bilal,10.0.1.22,DC-02,3,Success
2026-04-18 07:17:18,4624,mchen,10.0.1.66,WKS-030,2,Success
2026-04-18 07:18:17,4624,mchen,10.0.1.48,WKS-011,3,Success
2026-04-18 07:18:33,4634,kwilson,10.0.1.20,WKS-024,10,Info
2026-04-18 07:20:01,4624,bilal,10.0.1.60,DC-02,3,Success
2026-04-18 07:20:35,4672,jsmith,10.0.1.22,WKS-001,2,Info
2026-04-18 07:21:41,4624,mchen,10.0.1.38,WKS-034,10,Success
2026-04-18 07:22:42,4624,bilal,10.0.1.53,WKS-008,3,Success
2026-04-18 07:23:03,4625,jsmith,10.0.1.39,WKS-025,2,Failed
2026-04-18 07:23:21,4624,svc_backup,10.0.1.57,WKS-020,2,Success
2026-04-18 07:24:14,4624,mchen,10.0.1.18,WKS-034,10,Success
2026-04-18 07:24:20,4624,tgarcia,10.0.1.54,WKS-014,10,Success
2026-04-18 07:24:44,4672,dthompson,10.0.1.66,WKS-014,2,Info
2026-04-18 07:25:01,4624,jsmith,10.0.1.59,WKS-023,3,Success
2026-04-18 07:25:46,4624,rpatel,10.0.1.45,FILE-01,2,Success
2026-04-18 07:26:22,4634,bilal,10.0.1.48,WKS-014,10,Info
2026-04-18 07:27:44,4624,svc_sql,10.0.1.47,FILE-01,2,Success
2026-04-18 07:28:19,4625,svc_sql,10.0.1.24,WKS-016,3,Failed
2026-04-18 07:29:45,4624,administrator,10.0.1.11,WKS-024,3,Success
2026-04-18 07:30:06,4672,dthompson,10.0.1.63,WKS-024,10,Info
2026-04-18 07:30:33,4625,jsmith,10.0.1.12,WKS-038,2,Failed
2026-04-18 07:30:39,4634,rpatel,10.0.1.15,WKS-004,3,Info
2026-04-18 07:31:48,4634,administrator,10.0.1.63,WKS-028,10,Info
2026-04-18 07:32:44,4624,administrator,10.0.1.78,DC-01,2,Success
2026-04-18 07:33:24,4624,kwilson,10.0.1.20,WKS-033,2,Success
2026-04-18 07:33:48,4634,svc_sql,10.0.1.18,WKS-020,10,Info
2026-04-18 07:34:48,4624,bilal,10.0.1.41,WKS-006,3,Success
2026-04-18 07:35:07,4625,dthompson,10.0.1.17,WKS-020,10,Failed
2026-04-18 07:36:36,4624,jsmith,10.0.1.11,WKS-009,10,Success
2026-04-18 07:36:42,4624,tgarcia,10.0.1.54,WKS-034,10,Success
2026-04-18 07:37:20,4624,svc_backup,10.0.1.26,WKS-018,10,Success
2026-04-18 07:37:40,4624,svc_backup,10.0.1.64,WKS-018,10,Success
2026-04-18 07:37:53,4634,dthompson,10.0.1.19,WKS-032,3,Info
2026-04-18 07:39:03,4634,bilal,10.0.1.73,WKS-037,2,Info
2026-04-18 07:39:55,4624,kwilson,10.0.1.23,WKS-037,10,Success
2026-04-18 07:40:14,4624,administrator,10.0.1.10,WKS-003,2,Success
2026-04-18 07:40:50,4624,tgarcia,10.0.1.56,WKS-025,2,Success
2026-04-18 07:41:17,4624,administrator,10.0.1.63,WKS-015,3,Success
2026-04-18 07:41:53,4672,svc_backup,10.0.1.44,WKS-005,10,Info
2026-04-18 07:42:45,4624,administrator,10.0.1.16,WKS-012,2,Success
2026-04-18 07:43:56,4624,svc_sql,10.0.1.18,WKS-030,3,Success
2026-04-18 07:44:40,4634,jsmith,10.0.1.68,WKS-001,3,Info
2026-04-18 07:45:10,4634,dthompson,10.0.1.48,DC-01,2,Info
2026-04-18 07:46:14,4634,dthompson,10.0.1.73,WKS-013,10,Info
2026-04-18 07:47:28,4624,mchen,10.0.1.10,WKS-027,2,Success
2026-04-18 07:48:02,4634,bilal,10.0.1.52,WKS-001,10,Info
2026-04-18 07:48:55,4634,jsmith,10.0.1.36,WKS-034,2,Info
2026-04-18 07:49:53,4625,bilal,10.0.1.28,WKS-018,2,Failed
2026-04-18 07:50:03,4624,administrator,10.0.1.62,VPN-01,3,Success
2026-04-18 07:51:06,4624,dthompson,10.0.1.22,WKS-033,2,Success
2026-04-18 07:52:32,4672,jsmith,10.0.1.17,WKS-028,10,Info
2026-04-18 07:52:53,4624,kwilson,10.0.1.43,WKS-021,3,Success
2026-04-18 07:53:39,4634,tgarcia,10.0.1.44,WKS-015,2,Info
2026-04-18 07:54:09,4624,dthompson,10.0.1.23,WKS-010,2,Success
2026-04-18 07:54:35,4625,tgarcia,10.0.1.50,WKS-027,2,Failed
2026-04-18 07:55:48,4634,rpatel,10.0.1.67,WKS-020,3,Info
2026-04-18 07:56:26,4624,jsmith,10.0.1.30,WEB-01,3,Success
2026-04-18 07:57:48,4624,rpatel,10.0.1.51,WKS-010,2,Success
2026-04-18 07:58:24,4634,svc_sql,10.0.1.75,WKS-004,10,Info
2026-04-18 07:59:07,4634,mchen,10.0.1.13,WKS-026,3,Info
2026-04-18 08:00:23,4624,jsmith,10.0.1.69,WKS-007,2,Success
2026-04-18 08:00:43,4624,bilal,10.0.1.38,WKS-009,2,Success
2026-04-18 08:01:39,4634,jsmith,10.0.1.43,WKS-005,2,Info
2026-04-18 08:01:52,4624,tgarcia,10.0.1.26,WKS-006,3,Success
2026-04-18 08:02:12,4624,tgarcia,10.0.1.16,WKS-011,10,Success
2026-04-18 08:03:12,4672,tgarcia,10.0.1.13,WKS-025,10,Info
2026-04-18 08:04:11,4624,svc_backup,10.0.1.37,WKS-012,3,Success
2026-04-18 08:04:51,4625,mchen,10.0.1.14,DC-01,10,Failed
2026-04-18 08:06:14,4624,kwilson,10.0.1.73,WKS-027,10,Success
2026-04-18 08:07:20,4624,jsmith,10.0.1.45,WKS-025,2,Success
2026-04-18 08:08:18,4624,administrator,10.0.1.41,DC-02,10,Success
2026-04-18 08:08:25,4672,svc_backup,10.0.1.71,WKS-035,3,Info
2026-04-18 08:09:14,4634,svc_sql,10.0.1.44,WKS-012,2,Info
2026-04-18 08:09:59,4624,bilal,10.0.1.45,WKS-004,3,Success
2026-04-18 08:11:11,4634,dthompson,10.0.1.39,WKS-011,2,Info
2026-04-18 08:11:47,4624,kwilson,10.0.1.78,WKS-004,2,Success
2026-04-18 08:13:05,4672,svc_backup,10.0.1.32,WKS-012,2,Info
2026-04-18 08:14:25,4634,svc_backup,10.0.1.13,VPN-01,3,Info
2026-04-18 08:15:42,4624,dthompson,10.0.1.34,WKS-032,10,Success
2026-04-18 08:16:26,4624,tgarcia,10.0.1.14,WKS-006,2,Success
2026-04-18 08:17:00,4624,bilal,10.0.1.77,WKS-031,2,Success
2026-04-18 08:17:47,4624,mchen,10.0.1.53,WKS-012,3,Success
2026-04-18 08:17:59,4624,mchen,10.0.1.28,WKS-008,10,Success
2026-04-18 08:18:50,4624,svc_backup,10.0.1.60,WKS-038,2,Success
2026-04-18 08:19:38,4634,svc_backup,10.0.1.27,WKS-011,10,Info
2026-04-18 08:20:38,4625,svc_backup,10.0.1.32,WKS-036,10,Failed
2026-04-18 08:22:01,4634,rpatel,10.0.1.32,WKS-025,3,Info
2026-04-18 08:22:43,4624,mchen,10.0.1.10,VPN-01,10,Success
2026-04-18 08:23:38,4624,mchen,10.0.1.50,DC-01,2,Success
2026-04-18 08:25:04,4624,tgarcia,10.0.1.28,WKS-022,10,Success
2026-04-18 08:25:18,4624,svc_backup,10.0.1.50,WKS-011,10,Success
2026-04-18 08:25:34,4634,tgarcia,10.0.1.11,WKS-017,2,Info
2026-04-18 08:26:10,4624,svc_backup,10.0.1.42,WKS-007,10,Success
2026-04-18 08:26:15,4624,svc_sql,10.0.1.66,WKS-027,2,Success
2026-04-18 08:27:12,4625,svc_sql,10.0.1.54,WKS-035,3,Failed
2026-04-18 08:27:29,4625,dthompson,10.0.1.38,WKS-011,3,Failed
2026-04-18 08:27:43,4624,kwilson,10.0.1.12,WKS-021,3,Success
2026-04-18 08:28:01,4624,svc_backup,10.0.1.31,WKS-025,2,Success
2026-04-18 08:28:15,4624,svc_backup,10.0.1.71,WKS-002,3,Success
2026-04-18 08:29:43,4624,dthompson,10.0.1.65,WKS-011,2,Success
2026-04-18 08:30:00,4634,rpatel,10.0.1.34,WKS-027,10,Info
2026-04-18 08:31:15,4634,kwilson,10.0.1.48,WKS-016,2,Info
2026-04-18 08:31:26,4672,dthompson,10.0.1.72,WKS-010,2,Info
2026-04-18 08:32:17,4624,svc_sql,10.0.1.21,WKS-019,10,Success
2026-04-18 08:33:42,4625,rpatel,10.0.1.22,WKS-002,2,Failed
2026-04-18 08:34:08,4634,jsmith,10.0.1.70,WKS-008,3,Info
2026-04-18 08:35:03,4625,tgarcia,10.0.1.43,WKS-006,10,Failed
2026-04-18 08:36:17,4672,mchen,10.0.1.57,WKS-025,3,Info
2026-04-18 08:36:45,4625,bilal,10.0.1.43,WKS-029,3,Failed
2026-04-18 08:37:23,4624,kwilson,10.0.1.17,WKS-010,10,Success
2026-04-18 08:38:53,4624,jsmith,10.0.1.54,WKS-035,3,Success
2026-04-18 08:40:13,4624,administrator,10.0.1.17,WKS-025,10,Success
2026-04-18 08:41:11,4625,dthompson,10.0.1.40,WKS-031,3,Failed
2026-04-18 08:41:26,4672,bilal,10.0.1.74,WKS-037,10,Info
2026-04-18 08:42:44,4624,jsmith,10.0.1.67,WKS-012,2,Success
2026-04-18 08:43:16,4624,mchen,10.0.1.15,WKS-028,2,Success
2026-04-18 08:44:16,4624,mchen,10.0.1.43,WKS-021,10,Success
2026-04-18 08:44:29,4624,svc_sql,10.0.1.60,WKS-036,3,Success
2026-04-18 08:45:09,4625,bilal,10.0.1.76,WKS-027,2,Failed
2026-04-18 08:46:07,4624,mchen,10.0.1.22,WKS-007,10,Success
2026-04-18 08:46:24,4634,administrator,10.0.1.54,WKS-027,3,Info
2026-04-18 08:47:18,4625,dthompson,10.0.1.70,WKS-003,2,Failed
2026-04-18 08:47:58,4672,mchen,10.0.1.61,WKS-003,3,Info
2026-04-18 08:48:45,4624,bilal,10.0.1.70,WKS-018,3,Success
2026-04-18 08:48:52,4634,kwilson,10.0.1.49,WKS-018,3,Info
2026-04-18 08:49:09,4624,mchen,10.0.1.48,WKS-029,3,Success
2026-04-18 08:49:48,4672,dthompson,10.0.1.21,WKS-013,3,Info
2026-04-18 08:50:20,4672,tgarcia,10.0.1.76,WKS-024,2,Info
2026-04-18 08:51:30,4624,jsmith,10.0.1.49,WKS-033,3,Success
2026-04-18 08:51:52,4624,mchen,10.0.1.34,WKS-013,2,Success
2026-04-18 08:52:28,4624,tgarcia,10.0.1.16,WKS-024,10,Success
2026-04-18 08:52:58,4634,svc_backup,10.0.1.69,WKS-033,3,Info
2026-04-18 08:54:24,4624,bilal,10.0.1.40,WKS-024,3,Success
2026-04-18 18:22:00,abc,user,9.10.11.12,WKS-005,3,Failed
2026-04-18 08:55:45,4625,mchen,10.0.1.70,WKS-038,10,Failed
2026-04-18 08:56:34,4634,mchen,10.0.1.43,VPN-01,2,Info
2026-04-18 08:57:15,4624,svc_sql,10.0.1.16,WKS-011,10,Success
2026-04-18 08:57:47,4624,rpatel,10.0.1.36,WKS-018,10,Success
2026-04-18 08:58:44,4624,bilal,10.0.1.70,WKS-009,10,Success
2026-04-18 08:59:11,4624,rpatel,10.0.1.42,WKS-039,3,Success
2026-04-18 09:00:00,4625,kwilson,10.0.1.47,WKS-014,2,Failed
2026-04-18 09:00:38,4634,svc_sql,10.0.1.58,WKS-023,3,Info
